Frequency,	Imag,	phase,	LinMag,	Real
1057726613.46673334,	-0.00744193,	-165.59343033,	0.02991120,	-0.02897063
1057731615.96798396,	0.04393722,	67.83444140,	0.04744341,	0.01789965
1057736618.46923459,	0.01743989,	34.99493670,	0.03040935,	0.02491142
1057741620.97048521,	-0.04029076,	-58.43455357,	0.04728725,	0.02475356
1057746623.47173583,	-0.00171817,	-176.88313797,	0.03159993,	-0.03155319
1057751625.97298646,	0.02736871,	104.63498201,	0.02828646,	-0.00714686
1057756628.47423708,	-0.04901446,	-71.06001071,	0.05182004,	0.01681963
1057761630.97548771,	-0.12536573,	-118.75232813,	0.14299613,	-0.06878462
1057766633.47673833,	-0.02803412,	-144.81168214,	0.04864791,	-0.03975811
1057771635.97798896,	-0.01418818,	-156.38855844,	0.03542333,	-0.03245779
1057776638.47923958,	0.01194696,	79.92614673,	0.01213403,	0.00212245
1057781640.98049021,	0.05505054,	120.79040232,	0.06408337,	-0.03280421
1057786643.48174083,	-0.00939993,	-23.03493287,	0.02402279,	0.02210736
1057791645.98299146,	-0.05809487,	-98.95621242,	0.05881192,	-0.00915582
1057796648.48424208,	-0.05279046,	-91.91293293,	0.05281989,	-0.00176317
1057801650.98549271,	-0.00282776,	-4.30738415,	0.03764967,	0.03754333
1057806653.48674333,	-0.06223547,	-82.10040353,	0.06283172,	0.00863544
1057811655.98799396,	-0.04898869,	-77.62797517,	0.05015340,	0.01074579
1057816658.48924458,	-0.00266246,	-177.28294517,	0.05616551,	-0.05610237
1057821660.99049520,	-0.06188976,	-119.54009019,	0.07113677,	-0.03507273
1057826663.49174583,	-0.03124060,	-119.84339429,	0.03601684,	-0.01792310
1057831665.99299645,	-0.00302562,	-10.56195033,	0.01650652,	0.01622686
1057836668.49424708,	-0.06274993,	-72.81286012,	0.06568302,	0.01940892
1057841670.99549770,	-0.05830628,	-133.21568010,	0.08000519,	-0.05478328
1057846673.49674833,	-0.00748883,	-11.57323484,	0.03732836,	0.03656944
1057851675.99799895,	0.03102134,	80.00671712,	0.03149924,	0.00546615
1057856678.49924958,	-0.01488626,	-21.77887903,	0.04012194,	0.03725814
1057861681.00050020,	-0.01325449,	-11.96352701,	0.06394208,	0.06255324
1057866683.50175083,	0.00648433,	11.92731502,	0.03137517,	0.03069780
1057871686.00300145,	0.02597090,	141.72045414,	0.04192244,	-0.03290901
1057876688.50425208,	-0.02829198,	-141.60819527,	0.04555612,	-0.03570608
1057881691.00550270,	-0.05094331,	-154.52176404,	0.11842648,	-0.10690936
1057886693.50675333,	-0.00135395,	-167.24280880,	0.00613147,	-0.00598011
1057891696.00800395,	0.00011245,	179.72924606,	0.02379627,	-0.02379600
1057896698.50925457,	-0.02352114,	-124.96691563,	0.02870241,	-0.01644945
1057901701.01050520,	-0.02319278,	-88.09769250,	0.02320557,	0.00077032
1057906703.51175582,	-0.02844903,	-81.71917839,	0.02874876,	0.00414054
1057911706.01300645,	-0.07448412,	-119.50948614,	0.08558696,	-0.04215737
1057916708.51425707,	-0.00257426,	-29.83739047,	0.00517398,	0.00448812
1057921711.01550770,	-0.01052440,	-156.83837377,	0.02675742,	-0.02460075
1057926713.51675832,	-0.06556181,	-56.02626237,	0.07905740,	0.04417829
1057931716.01800895,	-0.04604474,	-95.79800375,	0.04628150,	-0.00467543
1057936718.51925957,	-0.05385276,	-110.74036471,	0.05758453,	-0.02039263
1057941721.02051020,	-0.03445265,	-104.08325079,	0.03552028,	-0.00864320
1057946723.52176082,	0.00018503,	0.31805079,	0.03333278,	0.03333227
1057951726.02301145,	-0.04656482,	-77.58114243,	0.04768047,	0.01025401
1057956728.52426219,	-0.04456561,	-48.01824129,	0.05995177,	0.04010138
1057961731.02551281,	0.05905756,	69.17078003,	0.06318719,	0.02246833
1057966733.52676344,	0.00620825,	117.77063645,	0.00701639,	-0.00326917
1057971736.02801406,	-0.01907148,	-131.48456969,	0.02545804,	-0.01686387
1057976738.52926469,	-0.01529047,	-126.05379864,	0.01891298,	-0.01113113
1057981741.03051531,	-0.04671688,	-135.10645061,	0.06619074,	-0.04689080
1057986743.53176594,	0.00114613,	4.66702934,	0.01408625,	0.01403954
1057991746.03301656,	-0.03318074,	-93.52883711,	0.03324378,	-0.00204618
1057996748.53426719,	-0.05780153,	-125.28115677,	0.07080678,	-0.04089723
1058001751.03551781,	-0.05042766,	-107.86241082,	0.05298159,	-0.01625116
1058006753.53676844,	-0.02999552,	-131.45629940,	0.04002279,	-0.02649703
1058011756.03801906,	0.01166785,	14.54341271,	0.04646447,	0.04497563
1058016758.53926969,	-0.03607007,	-129.00252352,	0.04641517,	-0.02921160
1058021761.04052031,	0.00128555,	177.26712883,	0.02696224,	-0.02693158
1058026763.54177093,	-0.07738758,	-125.98716639,	0.09564075,	-0.05619889
1058031766.04302156,	-0.03943989,	-129.08439385,	0.05081032,	-0.03203410
1058036768.54427218,	-0.05046924,	-69.58430711,	0.05385186,	0.01878508
1058041771.04552281,	-0.02823015,	-38.13889880,	0.04571167,	0.03595296
1058046773.54677343,	-0.00614611,	-38.90428682,	0.00978647,	0.00761579
1058051776.04802406,	-0.03910687,	-81.18466939,	0.03957435,	0.00606478
1058056778.54927468,	-0.04042522,	-51.36732748,	0.05174994,	0.03230879
1058061781.05052531,	-0.02518780,	-105.52740855,	0.02614191,	-0.00699817
1058066783.55177593,	0.01634517,	128.58149996,	0.02090919,	-0.01303954
1058071786.05302656,	-0.07449427,	-98.66607100,	0.07535457,	-0.01135408
1058076788.55427718,	-0.01395313,	-80.12553351,	0.01416295,	0.00242880
1058081791.05552781,	-0.02200649,	-122.91712008,	0.02621513,	-0.01424596
1058086793.55677843,	-0.00320800,	-56.25482535,	0.00385802,	0.00214313
1058091796.05802906,	-0.00527523,	-26.19406329,	0.01195078,	0.01072349
1058096798.55927968,	0.02019884,	145.79620929,	0.03593216,	-0.02971746
1058101801.06053030,	0.03090385,	89.33254453,	0.03090595,	0.00036002
1058106803.56178093,	-0.02393531,	-143.63205670,	0.04036523,	-0.03250312
1058111806.06303155,	-0.02879394,	-113.87295180,	0.03148788,	-0.01274346
1058116808.56428218,	0.01204636,	120.29268325,	0.01395127,	-0.00703726
1058121811.06553280,	-0.05709917,	-112.64956263,	0.06187081,	-0.02382606
1058126813.56678343,	-0.00855072,	-19.73871010,	0.02531813,	0.02383051
1058131816.06803405,	-0.01517219,	-139.56231155,	0.02339147,	-0.01780352
1058136818.56928468,	-0.10459340,	-122.84757244,	0.12449868,	-0.06752882
1058141821.07053530,	-0.01058925,	-42.07743379,	0.01580169,	0.01172864
1058146823.57178593,	0.00097642,	174.26510702,	0.00977148,	-0.00972257
1058151826.07303655,	-0.03123124,	-27.69340568,	0.06720151,	0.05950338
1058156828.57428718,	-0.06057664,	-100.94524830,	0.06169900,	-0.01171484
1058161831.07553780,	-0.00227147,	-176.48400026,	0.03703845,	-0.03696873
1058166833.57678843,	-0.01473750,	-110.36154056,	0.01571973,	-0.00546957
1058171836.07803905,	0.01202456,	171.57098621,	0.08203187,	-0.08114578
1058176838.57928967,	0.02336738,	152.12817803,	0.04998423,	-0.04418584
1058181841.08054030,	0.03577373,	121.92928702,	0.04215114,	-0.02229257
1058186843.58179092,	-0.03924832,	-103.36185302,	0.04034034,	-0.00932266
1058191846.08304155,	-0.00421223,	-124.53821927,	0.00511349,	-0.00289912
1058196848.58429217,	-0.03737124,	-117.50990402,	0.04213545,	-0.01946245
1058201851.08554280,	-0.01962084,	-72.43986416,	0.02057984,	0.00620907
1058206853.58679342,	-0.05484235,	-85.75177354,	0.05499344,	0.00407378
1058211856.08804405,	0.01047979,	37.31541300,	0.01728761,	0.01374902
1058216858.58929467,	-0.00010813,	-179.79117318,	0.02966719,	-0.02966700
1058221861.09054530,	-0.02326780,	-154.30578181,	0.05366584,	-0.04835941
1058226863.59179592,	0.01815307,	132.99606923,	0.02481960,	-0.01692568
1058231866.09304655,	-0.02040036,	-106.05536474,	0.02122837,	-0.00587105
1058236868.59429717,	-0.00215269,	-169.38051983,	0.01168128,	-0.01148121
1058241871.09554780,	-0.03187031,	-124.47551213,	0.03866029,	-0.02188381
1058246873.59679842,	-0.02441605,	-18.52368717,	0.07685335,	0.07287176
1058251876.09804904,	-0.00398696,	-173.94648619,	0.03780644,	-0.03759563
1058256878.59929967,	0.02214626,	143.16370211,	0.03693932,	-0.02956445
1058261881.10055029,	-0.01901707,	-66.54959857,	0.02072920,	0.00824929
1058266883.60180092,	-0.00238943,	-103.05872079,	0.00245286,	-0.00055422
1058271886.10305154,	0.02316364,	54.12906536,	0.02858512,	0.01674978
1058276888.60430217,	0.03676886,	97.28953530,	0.03706847,	-0.00470337
1058281891.10555279,	-0.07549879,	-111.51226115,	0.08115190,	-0.02975843
1058286893.60680342,	0.00881111,	27.04517417,	0.01937815,	0.01725912
1058291896.10805404,	-0.00923032,	-24.18280013,	0.02253225,	0.02055489
1058296898.60930467,	-0.06113831,	-123.57130465,	0.07337786,	-0.04057607
1058301901.11055529,	0.02139888,	54.31742541,	0.02634484,	0.01536679
1058306903.61180592,	-0.01781473,	-151.12988533,	0.03689681,	-0.03231115
1058311906.11305654,	-0.02853131,	-128.46789227,	0.03644047,	-0.02266874
1058316908.61430716,	0.00134248,	178.91582227,	0.07095079,	-0.07093809
1058321911.11555779,	0.00255164,	8.21781211,	0.01785154,	0.01766824
1058326913.61680841,	-0.01382988,	-32.07407585,	0.02604422,	0.02206889
1058331916.11805904,	-0.03478294,	-93.68911279,	0.03485517,	-0.00224268
1058336918.61930966,	-0.04338335,	-83.49832772,	0.04366418,	0.00494419
1058341921.12056029,	-0.03543455,	-145.31073631,	0.06226141,	-0.05119449
1058346923.62181091,	0.03198671,	81.41809355,	0.03234890,	0.00482720
1058351926.12306154,	-0.04336862,	-115.51375227,	0.04805483,	-0.02069855
1058356928.62431216,	-0.00988601,	-22.22595430,	0.02613547,	0.02419359
1058361931.12556279,	-0.02868194,	-90.83738864,	0.02868500,	-0.00041922
1058366933.62681341,	0.00849631,	150.02201548,	0.01700393,	-0.01472910
1058371936.12806404,	-0.00358481,	-17.24570818,	0.01209164,	0.01154802
1058376938.62931466,	-0.03410785,	-48.34838434,	0.04564757,	0.03033736
1058381941.13056529,	-0.03692878,	-30.68206047,	0.07237053,	0.06223953
1058386943.63181591,	-0.02682366,	-129.72654013,	0.03487652,	-0.02229043
1058391946.13306653,	0.00419385,	4.44554274,	0.05410609,	0.05394331
1058396948.63431716,	-0.02898400,	-88.15674044,	0.02899901,	0.00093276
1058401951.13556778,	0.01645571,	165.45496824,	0.06552383,	-0.06342383
1058406953.63681841,	0.02490477,	103.98075245,	0.02566505,	-0.00620057
1058411956.13806903,	-0.01704544,	-160.83178918,	0.05191359,	-0.04903543
1058416958.63931966,	0.03027901,	58.78553139,	0.03540438,	0.01834807
1058421961.14057028,	0.03358451,	74.26017888,	0.03489287,	0.00946537
1058426963.64182091,	0.00900258,	143.41624558,	0.01510508,	-0.01212917
1058431966.14307153,	-0.03443474,	-40.81717500,	0.05268090,	0.03986886
1058436968.64432216,	0.03227353,	124.30565175,	0.03907006,	-0.02202018
1058441971.14557278,	-0.02703931,	-155.51417987,	0.06523860,	-0.05937129
1058446973.64682341,	-0.08575368,	-92.39015287,	0.08582835,	-0.00357938
1058451976.14807403,	-0.03942861,	-50.08150234,	0.05140909,	0.03298907
1058456978.64932466,	-0.02106678,	-157.73531437,	0.05560191,	-0.05145643
1058461981.15057528,	-0.02161665,	-144.63858785,	0.03735174,	-0.03046101
1058466983.65182590,	-0.00288666,	-4.67597983,	0.03541014,	0.03529229
1058471986.15307653,	-0.05157697,	-83.74307335,	0.05188604,	0.00565491
1058476988.65432715,	-0.02674733,	-110.85355601,	0.02862228,	-0.01018898
1058481991.15557778,	-0.03282235,	-109.08224824,	0.03473080,	-0.01135437
1058486993.65682840,	-0.04462766,	-118.58656728,	0.05082326,	-0.02431822
1058491996.15807903,	-0.04673044,	-109.85478696,	0.04968383,	-0.01687449
1058496998.65932965,	-0.02412546,	-156.58458554,	0.06070906,	-0.05570953
1058502001.16058028,	-0.01320067,	-12.12535697,	0.06284498,	0.06144293
1058507003.66183090,	-0.03870780,	-136.32888903,	0.05605619,	-0.04054631
1058512006.16308153,	-0.01207000,	-105.52283285,	0.01252693,	-0.00335249
1058517008.66433215,	0.02537148,	112.05276556,	0.02737422,	-0.01027793
1058522011.16558278,	-0.02416465,	-52.67971468,	0.03038589,	0.01842205
1058527013.66683340,	0.00123477,	137.46991420,	0.00182664,	-0.00134609
1058532016.16808403,	0.04040339,	120.80409215,	0.04703958,	-0.02408917
1058537018.66933465,	-0.01610471,	-97.53545284,	0.01624500,	-0.00213036
1058542021.17058527,	-0.03155041,	-100.95301252,	0.03213581,	-0.00610593
1058547023.67183590,	-0.00415592,	-6.42273804,	0.03715173,	0.03691855
1058552026.17308652,	0.01132609,	172.28980906,	0.08442073,	-0.08365751
1058557028.67433715,	0.01360610,	92.03473601,	0.01361468,	-0.00048339
1058562031.17558777,	-0.02837851,	-144.88917596,	0.04934021,	-0.04036232
1058567033.67683840,	0.03179895,	54.69015673,	0.03896747,	0.02252311
1058572036.17808902,	-0.02243437,	-141.93595329,	0.03638742,	-0.02864862
1058577038.67933965,	-0.01620466,	-150.91343419,	0.03333396,	-0.02913009
1058582041.18059027,	-0.02778414,	-122.71687206,	0.03302321,	-0.01784865
1058587043.68184090,	-0.00159531,	-6.81120503,	0.01345139,	0.01335645
1058592046.18309152,	0.02517761,	136.74819702,	0.03674458,	-0.02676290
1058597048.68434215,	0.01526169,	32.03201132,	0.02877431,	0.02439348
1058602051.18559277,	-0.02177845,	-77.32853386,	0.02232213,	0.00489659
1058607053.68684339,	0.04911280,	86.05925290,	0.04922920,	0.00338327
1058612056.18809402,	0.00753714,	166.49562463,	0.03227624,	-0.03138387
1058617058.68934464,	-0.05525046,	-62.16886630,	0.06247738,	0.02916864
1058622061.19059527,	-0.00658582,	-166.96558746,	0.02920070,	-0.02844834
1058627063.69184589,	0.02535554,	69.11581021,	0.02713845,	0.00967432
1058632066.19309652,	-0.00282614,	-4.96603942,	0.03264749,	0.03252494
1058637068.69434714,	0.01394467,	147.52021296,	0.02596764,	-0.02190580
1058642071.19559777,	-0.08384512,	-68.33872857,	0.09021596,	0.03330039
1058647073.69684839,	0.02114960,	142.18836927,	0.03449801,	-0.02725448
1058652076.19809902,	0.03273124,	64.98140011,	0.03612040,	0.01527577
1058657078.69934964,	0.01350796,	138.59598910,	0.02042438,	-0.01531961
1058662081.20060027,	0.04871065,	54.45744052,	0.05986434,	0.03479959
1058667083.70185089,	0.00584102,	138.69129710,	0.00884848,	-0.00664666
1058672086.20310152,	-0.06834647,	-119.94482952,	0.07887589,	-0.03937215
1058677088.70435214,	0.01543469,	39.77291325,	0.02412626,	0.01854311
1058682091.20560276,	-0.07268862,	-73.33969292,	0.07587369,	0.02175275
1058687093.70685339,	0.01384601,	129.25359026,	0.01788075,	-0.01131411
1058692096.20810401,	0.03133629,	72.46944924,	0.03286255,	0.00989867
1058697098.70935464,	0.05408470,	76.60745534,	0.05559659,	0.01287736
1058702101.21060526,	-0.00429318,	-141.06860958,	0.00683203,	-0.00531463
1058707103.71185589,	0.00028817,	179.56997990,	0.03839614,	-0.03839505
1058712106.21310651,	0.02107692,	75.90709459,	0.02173097,	0.00529138
1058717108.71435714,	-0.07439301,	-130.49269993,	0.09782264,	-0.06352124
1058722111.21560776,	0.03360780,	147.68273894,	0.06286451,	-0.05312685
1058727113.71685839,	0.04397917,	75.64411334,	0.04539671,	0.01125585
1058732116.21810901,	0.01205052,	114.91637537,	0.01328725,	-0.00559785
1058737118.71935964,	0.03889804,	103.56196361,	0.04001374,	-0.00938310
1058742121.22061026,	-0.01227948,	-138.49416009,	0.01852957,	-0.01387658
1058747123.72186089,	-0.04295053,	-36.90703412,	0.07152241,	0.05719011
1058752126.22311151,	0.00325683,	6.96877080,	0.02684313,	0.02664482
1058757128.72436213,	-0.02474432,	-46.97044044,	0.03384987,	0.02309833
1058762131.22561276,	-0.00322595,	-139.05098707,	0.00492220,	-0.00371771
1058767133.72686338,	-0.02672368,	-107.51594897,	0.02802302,	-0.00843412
1058772136.22811401,	0.01282689,	57.52463532,	0.01520454,	0.00816388
1058777138.72936463,	0.01133336,	142.05975393,	0.01843305,	-0.01453727
1058782141.23061526,	0.01186567,	150.35680110,	0.02399057,	-0.02085074
1058787143.73186588,	-0.05570092,	-79.66881669,	0.05661885,	0.01015389
1058792146.23311651,	-0.03317058,	-128.99577960,	0.04268002,	-0.02685696
1058797148.73436713,	0.04279380,	56.59893818,	0.05126003,	0.02821845
1058802151.23561776,	0.04367867,	151.30837620,	0.09097918,	-0.07980842
1058807153.73686838,	-0.07172951,	-115.28138881,	0.07932738,	-0.03387788
1058812156.23811901,	0.01748282,	111.71307191,	0.01881800,	-0.00696188
1058817158.73936963,	-0.03055345,	-112.11828162,	0.03298053,	-0.01241783
1058822161.24062026,	-0.00731257,	-121.58101823,	0.00858384,	-0.00449539
1058827163.74187088,	-0.03065033,	-52.12413892,	0.03883018,	0.02383990
1058832166.24312150,	0.00352965,	146.14846657,	0.00633642,	-0.00526229
1058837168.74437213,	0.03999606,	80.03344200,	0.04060889,	0.00702832
1058842171.24562275,	-0.03562479,	-97.99378537,	0.03597435,	-0.00500280
1058847173.74687338,	-0.02223796,	-57.33337744,	0.02641635,	0.01425823
1058852176.24812400,	-0.00727054,	-15.42389667,	0.02733716,	0.02635260
1058857178.74937463,	0.02461404,	49.79536017,	0.03222814,	0.02080389
1058862181.25062537,	-0.05229459,	-138.42978546,	0.07881183,	-0.05896253
1058867183.75187600,	-0.00239902,	-164.02881055,	0.00871881,	-0.00838227
1058872186.25312662,	0.01957648,	151.58961318,	0.04114577,	-0.03619027
1058877188.75437725,	-0.02516105,	-46.32249700,	0.03478942,	0.02402552
1058882191.25562787,	0.02126521,	21.57990385,	0.05781757,	0.05376488
1058887193.75687849,	0.05946508,	72.01959512,	0.06251834,	0.01929889
1058892196.25812912,	-0.01485812,	-159.51444494,	0.04245527,	-0.03977042
1058897198.75937974,	-0.02154714,	-72.84805700,	0.02255003,	0.00665016
1058902201.26063037,	-0.04765942,	-56.51353864,	0.05714447,	0.03152889
1058907203.76188099,	0.05125013,	99.63090721,	0.05198278,	-0.00869675
1058912206.26313162,	-0.01536625,	-160.88102090,	0.04691544,	-0.04432760
1058917208.76438224,	-0.00080627,	-179.27730315,	0.06392298,	-0.06391789
1058922211.26563287,	-0.01099983,	-19.93090256,	0.03226828,	0.03033555
1058927213.76688349,	-0.04051877,	-59.11875286,	0.04721185,	0.02423197
1058932216.26813412,	0.03147880,	85.68727454,	0.03156819,	0.00237393
1058937218.76938474,	-0.02904745,	-48.83705525,	0.03858379,	0.02539595
1058942221.27063537,	-0.00038462,	-0.62320535,	0.03536173,	0.03535964
1058947223.77188599,	0.01916126,	163.57759965,	0.06777554,	-0.06501053
1058952226.27313662,	-0.04523081,	-100.75146982,	0.04603900,	-0.00858854
1058957228.77438724,	-0.01026540,	-131.18462754,	0.01364007,	-0.00898182
1058962231.27563786,	0.02116206,	147.36588597,	0.03924188,	-0.03304682
1058967233.77688849,	-0.00895525,	-15.08395302,	0.03441228,	0.03322662
1058972236.27813911,	-0.01665730,	-71.22427395,	0.01759353,	0.00566274
1058977238.77938974,	-0.05361287,	-134.35841414,	0.07498510,	-0.05242543
1058982241.28064036,	0.00913271,	127.22104200,	0.01146882,	-0.00693739
1058987243.78189099,	0.00384088,	176.37240374,	0.06070507,	-0.06058344
1058992246.28314161,	0.00617253,	78.88911317,	0.00629043,	0.00121222
1058997248.78439224,	-0.07606130,	-94.35961439,	0.07628202,	-0.00579867
1059002251.28564286,	-0.03921074,	-93.79993788,	0.03929714,	-0.00260433
1059007253.78689349,	0.00070169,	4.80876075,	0.00837039,	0.00834093
1059012256.28814411,	-0.03010113,	-129.72440930,	0.03913673,	-0.02501211
1059017258.78939474,	0.00335748,	26.90012445,	0.00742088,	0.00661792
1059022261.29064536,	0.02531791,	33.55427147,	0.04580549,	0.03817258
1059027263.79189599,	-0.07442428,	-56.26821183,	0.08949032,	0.04969450
1059032266.29314661,	0.02164471,	34.30866359,	0.03840091,	0.03171965
1059037268.79439723,	-0.01897369,	-140.85139064,	0.03005333,	-0.02330669
1059042271.29564786,	-0.01562631,	-20.50148842,	0.04461705,	0.04179115
1059047273.79689848,	-0.01762908,	-161.64076405,	0.05596999,	-0.05312113
1059052276.29814911,	-0.02878528,	-81.75262535,	0.02908609,	0.00417232
1059057278.79939973,	0.02575818,	91.81854225,	0.02577116,	-0.00081783
1059062281.30065036,	0.04145546,	33.26814273,	0.07557170,	0.06318644
1059067283.80190098,	0.04513834,	108.51012625,	0.04760084,	-0.01511195
1059072286.30315161,	-0.02835323,	-159.95248857,	0.08271088,	-0.07769932
1059077288.80440223,	-0.06150389,	-107.30397946,	0.06441950,	-0.01916101
1059082291.30565286,	0.06208004,	91.77658965,	0.06210989,	-0.00192555
1059087293.80690348,	-0.00829076,	-9.14478392,	0.05216616,	0.05150313
1059092296.30815411,	-0.00579446,	-21.08170511,	0.01610919,	0.01503097
1059097298.80940473,	0.00457806,	25.21165045,	0.01074754,	0.00972373
1059102301.31065536,	-0.00151215,	-174.27107291,	0.01514844,	-0.01507278
1059107303.81190598,	-0.02037166,	-134.15164854,	0.02839261,	-0.01977715
1059112306.31315660,	-0.01036989,	-48.87388495,	0.01376661,	0.00905455
1059117308.81440723,	-0.01137006,	-24.99461138,	0.02690928,	0.02438916
1059122311.31565785,	0.00422958,	170.44542550,	0.02548138,	-0.02512790
1059127313.81690848,	0.00556345,	8.08111679,	0.03957640,	0.03918341
1059132316.31815910,	0.03371019,	91.15773420,	0.03371707,	-0.00068125
1059137318.81940973,	-0.03013007,	-81.92825128,	0.03043155,	0.00427299
1059142321.32066035,	-0.05007426,	-94.75710407,	0.05024735,	-0.00416710
1059147323.82191098,	-0.05627708,	-57.71782608,	0.06656637,	0.03555239
1059152326.32316160,	-0.00175036,	-4.01000395,	0.02502987,	0.02496859
1059157328.82441223,	-0.03664517,	-49.12128033,	0.04846626,	0.03171923
1059162331.32566285,	-0.02991679,	-124.18790064,	0.03616637,	-0.02032220
1059167333.82691348,	-0.04808875,	-143.98197835,	0.08177807,	-0.06614473
1059172336.32816410,	-0.02663311,	-71.40125751,	0.02810066,	0.00896238
1059177338.82941472,	0.00438802,	172.79408284,	0.03498219,	-0.03470589
1059182341.33066535,	-0.00779260,	-9.44396742,	0.04749184,	0.04684816
1059187343.83191597,	-0.00008931,	-179.47398465,	0.00972854,	-0.00972813
1059192346.33316660,	0.03799833,	65.61983310,	0.04171851,	0.01722095
1059197348.83441722,	0.02015026,	124.57972135,	0.02447389,	-0.01389021
1059202351.33566785,	-0.00508062,	-21.07596213,	0.01412833,	0.01318321
1059207353.83691847,	0.01661619,	150.43221741,	0.03367331,	-0.02928812
1059212356.33816910,	-0.03400845,	-88.27665185,	0.03402384,	0.00102322
1059217358.83941972,	0.00352230,	9.01778265,	0.02247210,	0.02219434
1059222361.34067035,	-0.00537897,	-165.51950240,	0.02151152,	-0.02082816
1059227363.84192097,	0.00721863,	174.57535889,	0.07635817,	-0.07601619
1059232366.34317160,	-0.02589321,	-126.02170013,	0.03201458,	-0.01882751
1059237368.84442222,	0.01751268,	17.57744999,	0.05799001,	0.05528243
1059242371.34567285,	-0.05981113,	-90.28355822,	0.05981186,	-0.00029601
1059247373.84692347,	-0.02090483,	-136.56936310,	0.03040808,	-0.02208257
1059252376.34817409,	0.05894644,	118.78460983,	0.06725698,	-0.03238546
1059257378.84942472,	-0.02356583,	-88.56993023,	0.02357317,	0.00058831
1059262381.35067534,	0.02682091,	37.44287725,	0.04411551,	0.03502594
1059267383.85192597,	-0.00310140,	-174.26535770,	0.03103842,	-0.03088308
1059272386.35317659,	-0.01628399,	-51.78781841,	0.02072479,	0.01281985
1059277388.85442722,	-0.01086285,	-164.90801323,	0.04172089,	-0.04028190
1059282391.35567784,	-0.00262891,	-2.91124758,	0.05176143,	0.05169463
1059287393.85692847,	-0.06388681,	-94.12823149,	0.06405300,	-0.00461111
1059292396.35817909,	0.01600535,	22.36832236,	0.04205746,	0.03889291
1059297398.85942972,	0.00839996,	169.13100903,	0.04454701,	-0.04374788
1059302401.36068034,	0.02907895,	142.52444008,	0.04779398,	-0.03792992
1059307403.86193097,	-0.05646570,	-132.90770196,	0.07709140,	-0.05248531
1059312406.36318159,	-0.01422672,	-121.51803673,	0.01668872,	-0.00872431
1059317408.86443222,	0.01752751,	166.67390543,	0.07604359,	-0.07399604
1059322411.36568284,	-0.07455453,	-77.51749967,	0.07635951,	0.01650445
1059327413.86693346,	0.05382334,	117.30232696,	0.06057104,	-0.02778307
1059332416.36818409,	0.05378698,	42.93908152,	0.07895680,	0.05780257
1059337418.86943471,	-0.03033469,	-68.34270920,	0.03263873,	0.01204546
1059342421.37068534,	0.02460397,	47.43230182,	0.03340758,	0.02259892
1059347423.87193596,	0.05232838,	95.47887578,	0.05256854,	-0.00501918
1059352426.37318659,	-0.03363105,	-78.58465054,	0.03430976,	0.00679059
1059357428.87443721,	-0.03185986,	-41.45868149,	0.04812088,	0.03606339
1059362431.37568784,	0.04061048,	53.81125622,	0.05031802,	0.02971013
1059367433.87693846,	-0.05702096,	-79.28815264,	0.05803221,	0.01078643
1059372436.37818909,	-0.02761338,	-89.42299808,	0.02761478,	0.00027809
1059377438.87943971,	-0.06705716,	-102.04942268,	0.06856785,	-0.01431391
1059382441.38069034,	0.06689901,	61.03326311,	0.07646466,	0.03703197
1059387443.88194096,	-0.03259270,	-92.88426775,	0.03263404,	-0.00164210
1059392446.38319159,	-0.02098840,	-148.66126588,	0.04035481,	-0.03446734
1059397448.88444221,	-0.03323366,	-144.20923565,	0.05682649,	-0.04609527
1059402451.38569283,	-0.01572523,	-48.58995833,	0.02096711,	0.01386856
1059407453.88694346,	0.01879357,	103.65102336,	0.01933990,	-0.00456436
1059412456.38819408,	0.00602411,	9.84958568,	0.03521592,	0.03469684
1059417458.88944471,	0.00185143,	3.18782662,	0.03329357,	0.03324205
1059422461.39069533,	-0.02817400,	-140.67700850,	0.04446013,	-0.03439373
1059427463.89194596,	-0.05648222,	-92.56068349,	0.05653868,	-0.00252601
1059432466.39319658,	0.02896677,	118.02550387,	0.03281466,	-0.01541845
1059437468.89444721,	-0.03546919,	-139.01762273,	0.05408315,	-0.04082799
1059442471.39569783,	-0.02472499,	-35.75149459,	0.04231769,	0.03434329
1059447473.89694846,	-0.02604935,	-136.51429065,	0.03785287,	-0.02746400
1059452476.39819908,	-0.05512844,	-72.23736034,	0.05788805,	0.01766016
1059457478.89944971,	-0.07582913,	-94.18951014,	0.07603229,	-0.00555459
1059462481.40070033,	0.04436876,	87.26349516,	0.04441941,	0.00212071
1059467483.90195096,	0.01641021,	46.03173541,	0.02280068,	0.01582960
1059472486.40320158,	0.05915836,	94.26996492,	0.05932302,	-0.00441695
1059477488.90445220,	0.00628320,	13.70033204,	0.02652889,	0.02577408
1059482491.40570283,	0.03797688,	85.36234860,	0.03810163,	0.00308067
1059487493.90695345,	-0.01208224,	-148.55191265,	0.02315821,	-0.01975658
1059492496.40820408,	-0.08301451,	-84.99956993,	0.08333167,	0.00726346
1059497498.90945470,	-0.03119189,	-79.07306736,	0.03176785,	0.00602182
1059502501.41070533,	0.06396493,	106.58144046,	0.06674032,	-0.01904621
1059507503.91195595,	0.03259769,	61.34374566,	0.03714783,	0.01781438
1059512506.41320658,	-0.02567260,	-43.64419629,	0.03719707,	0.02691728
1059517508.91445720,	-0.01312393,	-77.50545601,	0.01344229,	0.00290819
